State,Metro,County,County_Area
INDIANA,Metropolitan,Elkhart,1199603932
INDIANA,Metropolitan,Floyd,383227223
INDIANA,Metropolitan,Franklin,995670830
INDIANA,Metropolitan,Gibson,1262419998
INDIANA,Metropolitan,Greene,1404983918
INDIANA,Metropolitan,Hancock,792420113
INDIANA,Metropolitan,Harrison,1254889433
INDIANA,Metropolitan,Howard,758866958
INDIANA,Metropolitan,Lake,1291941587
INDIANA,Metropolitan,La Porte,
INDIANA,Metropolitan,Madison,1170469596
INDIANA,Metropolitan,Monroe,1021806951
INDIANA,Metropolitan,Newton,1040539827
INDIANA,Metropolitan,Porter,1082793402
INDIANA,Metropolitan,Putnam,1244585892
INDIANA,Metropolitan,Shelby,1064827021
INDIANA,Metropolitan,St. Joseph,1185918569
INDIANA,Metropolitan,Sullivan,1158170862
INDIANA,Metropolitan,Tippecanoe,1292163442
INDIANA,Metropolitan,Tipton,674797599
INDIANA,Metropolitan,Vanderburgh6,605205940
INDIANA,Metropolitan,Warrick,996664710
INDIANA,Metropolitan,Wells,953341278
INDIANA,Nonmetropolitan,Blackford,427559450
INDIANA,Nonmetropolitan,Cass,1067476806
INDIANA,Nonmetropolitan,Clinton,1049119215
INDIANA,Nonmetropolitan,Daviess,1112374406
INDIANA,Nonmetropolitan,Fulton,954146352
INDIANA,Nonmetropolitan,Grant,1072463262
INDIANA,Nonmetropolitan,Henry,1014955632
INDIANA,Nonmetropolitan,Huntington,991057047
INDIANA,Nonmetropolitan,Jackson,1320827176
INDIANA,Nonmetropolitan,Jay,994310098
INDIANA,Nonmetropolitan,Jennings,975364388
INDIANA,Nonmetropolitan,Knox,1336511196
INDIANA,Nonmetropolitan,Kosciusko,1376412104
INDIANA,Nonmetropolitan,LaGrange,983236292
INDIANA,Nonmetropolitan,Lawrence,1163367154
INDIANA,Nonmetropolitan,Marshall6,1148969982
INDIANA,Nonmetropolitan,Martin,869615710
INDIANA,Nonmetropolitan,Montgomery,1307030239
INDIANA,Nonmetropolitan,Noble,1064071373
INDIANA,Nonmetropolitan,Parke,1151800955
INDIANA,Nonmetropolitan,Pulaski,1123188311
INDIANA,Nonmetropolitan,Randolph,1171656709
INDIANA,Nonmetropolitan,Ripley,1156236795
INDIANA,Nonmetropolitan,Rush,1057035406
INDIANA,Nonmetropolitan,Scott,493126045
INDIANA,Nonmetropolitan,Starke,800679814
INDIANA,Nonmetropolitan,Steuben,799729302
INDIANA,Nonmetropolitan,Wayne,1040513140
IOWA,Metropolitan,Black Hawk,1465596400
IOWA,Metropolitan,Bremer,1127885577
IOWA,Metropolitan,Dallas,1523741156
IOWA,Metropolitan,Dubuque,1575487979
IOWA,Metropolitan,Grundy,1299797785
IOWA,Metropolitan,Harrison,1804814772
IOWA,Metropolitan,Johnson,1587640020
IOWA,Metropolitan,Jones,1490857912
IOWA,Metropolitan,Linn,1857252376
IOWA,Metropolitan,Mills,1132950332
IOWA,Metropolitan,Polk,1482025649
IOWA,Metropolitan,Pottawattamie,2461833316
IOWA,Metropolitan,Scott,1186437868
IOWA,Metropolitan,Story,1483295645
IOWA,Metropolitan,Warren,1475873112
IOWA,Metropolitan,Washington,1473215987
IOWA,Metropolitan,Woodbury,2260790985
IOWA,Nonmetropolitan,Adair,1474404193
IOWA,Nonmetropolitan,Adams,1096686268
IOWA,Nonmetropolitan,Appanoose,1287978861
IOWA,Nonmetropolitan,Boone,1480329003
IOWA,Nonmetropolitan,Buchanan,1479085972
IOWA,Nonmetropolitan,Buena Vista,1488981857
IOWA,Nonmetropolitan,Butler,1502553961
IOWA,Nonmetropolitan,Calhoun,1475894613
IOWA,Nonmetropolitan,Cass,1461422455
IOWA,Nonmetropolitan,Cedar,1500798762
IOWA,Nonmetropolitan,Cerro Gordo,1471890326
IOWA,Nonmetropolitan,Clarke,1116716166
IOWA,Nonmetropolitan,Clay,1469139461
IOWA,Nonmetropolitan,Clayton,2016295993
IOWA,Nonmetropolitan,Clinton,1799818638
IOWA,Nonmetropolitan,Davis,1300661911
IOWA,Nonmetropolitan,Delaware,1496189231
IOWA,Nonmetropolitan,Des Moines,1077770365
IOWA,Nonmetropolitan,Fayette,1892840952
IOWA,Nonmetropolitan,Floyd,1296631084
IOWA,Nonmetropolitan,Hamilton,1493784370
IOWA,Nonmetropolitan,Hancock,1478895049
IOWA,Nonmetropolitan,Hardin,1474505075
IOWA,Nonmetropolitan,Henry,1124799690
IOWA,Nonmetropolitan,Howard,1225702839
IOWA,Nonmetropolitan,Humboldt,1125014760
IOWA,Nonmetropolitan,Ida,1117599829
IOWA,Nonmetropolitan,Iowa,1518911693
IOWA,Nonmetropolitan,Jasper,1891760879
IOWA,Nonmetropolitan,Jefferson,1127999804
IOWA,Nonmetropolitan,Kossuth,2519361794
IOWA,Nonmetropolitan,Lee,1340448548
IOWA,Nonmetropolitan,Louisa,1040584000
IOWA,Nonmetropolitan,Lucas,1115257644
IOWA,Nonmetropolitan,Lyon,1522007137
IOWA,Nonmetropolitan,Mahaska,1478527855
IOWA,Nonmetropolitan,Marion,1436120673
IOWA,Nonmetropolitan,Marshall,1482776065
IOWA,Nonmetropolitan,Mitchell,1215049039
IOWA,Nonmetropolitan,Monroe,1123320775
IOWA,Nonmetropolitan,Muscatine,1132977163
IOWA,Nonmetropolitan,O'Brien,1484154162
IOWA,Nonmetropolitan,Osceola,1032593813
IOWA,Nonmetropolitan,Page,1385497538
IOWA,Nonmetropolitan,Palo Alto,1460391649
IOWA,Nonmetropolitan,Plymouth,2234715206
IOWA,Nonmetropolitan,Pocahontas,1495047140
IOWA,Nonmetropolitan,Poweshiek,1514945162
IOWA,Nonmetropolitan,Sioux,1988884987
IOWA,Nonmetropolitan,Tama,1867410528
IOWA,Nonmetropolitan,Taylor,1377618879
IOWA,Nonmetropolitan,Union,1097235806
IOWA,Nonmetropolitan,Wapello,1118453189
IOWA,Nonmetropolitan,Wayne,1361013817
IOWA,Nonmetropolitan,Webster,1853677021
IOWA,Nonmetropolitan,Winneshiek,1786666639
IOWA,Nonmetropolitan,Worth,1036314923
IOWA,Nonmetropolitan,Wright,1503269109
KANSAS,Metropolitan,Butler,3702816810
KANSAS,Metropolitan,Doniphan,1019105692
KANSAS,Metropolitan,Douglas,1180402407
KANSAS,Metropolitan,Franklin,1480855479
KANSAS,Metropolitan,Geary,996272270
KANSAS,Metropolitan,Harvey,1397961184
KANSAS,Metropolitan,Jackson,1699600348
KANSAS,Metropolitan,Jefferson,1379360299
KANSAS,Metropolitan,Johnson,1226647559
KANSAS,Metropolitan,Leavenworth,1200213590
KANSAS,Metropolitan,Miami,1491519075
KANSAS,Metropolitan,Osage,1827253354
KANSAS,Metropolitan,Pottawatomie,2177623918
KANSAS,Metropolitan,Riley County Police Department,1579168236
KANSAS,Metropolitan,Sedgwick,2583469467
KANSAS,Metropolitan,Shawnee,1408986296
KANSAS,Metropolitan,Sumner,3060429574
KANSAS,Metropolitan,Wabaunsee,2057320865
KANSAS,Metropolitan,Wyandotte,392744972
KANSAS,Nonmetropolitan,Allen,1295763786
KANSAS,Nonmetropolitan,Anderson,1501277564
KANSAS,Nonmetropolitan,Atchison,1116736559
KANSAS,Nonmetropolitan,Barber,2937233343
KANSAS,Nonmetropolitan,Barton,2318705425
KANSAS,Nonmetropolitan,Bourbon,1645861890
KANSAS,Nonmetropolitan,Brown,1478550074
KANSAS,Nonmetropolitan,Chautauqua,1654694134
KANSAS,Nonmetropolitan,Cherokee,1521791027
KANSAS,Nonmetropolitan,Cheyenne,2641501921
KANSAS,Nonmetropolitan,Clark,2524300311
KANSAS,Nonmetropolitan,Clay,1671314213
KANSAS,Nonmetropolitan,Cloud,1852726650
KANSAS,Nonmetropolitan,Coffey,1623623922
KANSAS,Nonmetropolitan,Cowley,2915648163
KANSAS,Nonmetropolitan,Crawford,1527498199
KANSAS,Nonmetropolitan,Dickinson,2193894228
KANSAS,Nonmetropolitan,Edwards,1610699246
KANSAS,Nonmetropolitan,Ellis,2330762299
KANSAS,Nonmetropolitan,Ellsworth,1853331063
KANSAS,Nonmetropolitan,Finney,3372157849
KANSAS,Nonmetropolitan,Ford,2844508248
KANSAS,Nonmetropolitan,Graham,2327173853
KANSAS,Nonmetropolitan,Grant,1488745972
KANSAS,Nonmetropolitan,Gray,2250356170
KANSAS,Nonmetropolitan,Greenwood,2961143633
KANSAS,Nonmetropolitan,Harper,2075290355
KANSAS,Nonmetropolitan,Hodgeman,2227369150
KANSAS,Nonmetropolitan,Kingman,2236100137
KANSAS,Nonmetropolitan,Kiowa,1871627782
KANSAS,Nonmetropolitan,Labette,1671560462
KANSAS,Nonmetropolitan,Lincoln,1863226708
KANSAS,Nonmetropolitan,Logan,2779039721
KANSAS,Nonmetropolitan,Lyon,2194985525
KANSAS,Nonmetropolitan,Marion,2445722726
KANSAS,Nonmetropolitan,Marshall,2331441887
KANSAS,Nonmetropolitan,McPherson,2326543131
KANSAS,Nonmetropolitan,Montgomery,1666900068
KANSAS,Nonmetropolitan,Morris,1800929257
KANSAS,Nonmetropolitan,Morton,1889994372
KANSAS,Nonmetropolitan,Nemaha,1858127941
KANSAS,Nonmetropolitan,Neosho,1480111173
KANSAS,Nonmetropolitan,Ness,2783562240
KANSAS,Nonmetropolitan,Norton,2274122715
KANSAS,Nonmetropolitan,Osborne,2311604933
KANSAS,Nonmetropolitan,Ottawa,1866683176
KANSAS,Nonmetropolitan,Pawnee,1953531648
KANSAS,Nonmetropolitan,Phillips,2294395639
KANSAS,Nonmetropolitan,Pratt,1903740948
KANSAS,Nonmetropolitan,Reno,3251786677
KANSAS,Nonmetropolitan,Republic,1857998461
KANSAS,Nonmetropolitan,Rice,1880935845
KANSAS,Nonmetropolitan,Rush,1858997546
KANSAS,Nonmetropolitan,Russell,2295402861
KANSAS,Nonmetropolitan,Saline,1865418118
KANSAS,Nonmetropolitan,Seward,1656693358
KANSAS,Nonmetropolitan,Sherman,2735193251
KANSAS,Nonmetropolitan,Smith,2319241776
KANSAS,Nonmetropolitan,Stafford,2051389756
KANSAS,Nonmetropolitan,Thomas,2783425128
KANSAS,Nonmetropolitan,Washington,2317418140
KANSAS,Nonmetropolitan,Wichita,1861078197
KANSAS,Nonmetropolitan,Wilson,1477382268
KANSAS,Nonmetropolitan,Woodson,1289344336
KENTUCKY,Metropolitan,Boone,637873416
KENTUCKY,Metropolitan,Bourbon,750439351
KENTUCKY,Metropolitan,Boyd,414054109
KENTUCKY,Metropolitan,Bracken,525033512
KENTUCKY,Metropolitan,Bullitt,769306782
KENTUCKY,Metropolitan,Christian,1858340853
KENTUCKY,Metropolitan,Clark,653935807
KENTUCKY,Metropolitan,Edmonson,784468300
KENTUCKY,Metropolitan,Gallatin,254700877
KENTUCKY,Metropolitan,Grant,668162503
KENTUCKY,Metropolitan,Greenup,892153269
KENTUCKY,Metropolitan,Hancock,486072096
KENTUCKY,Metropolitan,Hardin,1614569777
KENTUCKY,Metropolitan,Henderson,1130509783
KENTUCKY,Metropolitan,Henry,741500261
KENTUCKY,Metropolitan,Jessamine,445905428
KENTUCKY,Metropolitan,Kenton,415125907
KENTUCKY,Metropolitan,Kenton County Police Department,415125907
KENTUCKY,Metropolitan,Larue,677418613
KENTUCKY,Metropolitan,McLean,654038245
KENTUCKY,Metropolitan,Meade,791045869
KENTUCKY,Metropolitan,Nelson,1081354961
KENTUCKY,Metropolitan,Oldham,484947498
KENTUCKY,Metropolitan,Oldham County Police Department,484947498
KENTUCKY,Metropolitan,Pendleton,717836416
KENTUCKY,Metropolitan,Scott,729768176
KENTUCKY,Metropolitan,Shelby,983573702
KENTUCKY,Metropolitan,Spencer,483607178
KENTUCKY,Metropolitan,Trigg,1143636295
KENTUCKY,Metropolitan,Trimble,392766459
KENTUCKY,Metropolitan,Warren,1403057828
KENTUCKY,Metropolitan,Webster,860132097
KENTUCKY,Metropolitan,Woodford,492385588
KENTUCKY,Nonmetropolitan,Adair,1049691028
KENTUCKY,Nonmetropolitan,Allen,891838100
KENTUCKY,Nonmetropolitan,Anderson,523492152
KENTUCKY,Nonmetropolitan,Ballard,639387454
KENTUCKY,Nonmetropolitan,Barren,1262836934
KENTUCKY,Nonmetropolitan,Bell,929966391
KENTUCKY,Nonmetropolitan,Boyle,467103890
KENTUCKY,Nonmetropolitan,Breckinridge,1475790362
KENTUCKY,Nonmetropolitan,Butler,1103571974
KENTUCKY,Nonmetropolitan,Caldwell,893002030
KENTUCKY,Nonmetropolitan,Calloway,997223465
KENTUCKY,Nonmetropolitan,Carlisle,490647249
KENTUCKY,Nonmetropolitan,Carter,1060587166
KENTUCKY,Nonmetropolitan,Casey,1150572365
KENTUCKY,Nonmetropolitan,Clay,1215472362
KENTUCKY,Nonmetropolitan,Crittenden,932300422
KENTUCKY,Nonmetropolitan,Cumberland,790453198
KENTUCKY,Nonmetropolitan,Estill,655509930
KENTUCKY,Nonmetropolitan,Fleming,902727151
KENTUCKY,Nonmetropolitan,Floyd,1018602077
KENTUCKY,Nonmetropolitan,Franklin,538305649
KENTUCKY,Nonmetropolitan,Fulton,533359369
KENTUCKY,Nonmetropolitan,Garrard,595952609
KENTUCKY,Nonmetropolitan,Graves,1429043027
KENTUCKY,Nonmetropolitan,Grayson,1294806961
KENTUCKY,Nonmetropolitan,Green,740863524
KENTUCKY,Nonmetropolitan,Harlan,1206496097
KENTUCKY,Nonmetropolitan,Harrison,793603110
KENTUCKY,Nonmetropolitan,Hart,1068530028
KENTUCKY,Nonmetropolitan,Hopkins,1403944002
KENTUCKY,Nonmetropolitan,Jackson,894051377
KENTUCKY,Nonmetropolitan,Johnson,678485071
KENTUCKY,Nonmetropolitan,Knott,910427749
KENTUCKY,Nonmetropolitan,Knox,1000523138
KENTUCKY,Nonmetropolitan,Laurel,1124022105
KENTUCKY,Nonmetropolitan,Lawrence,1076387807
KENTUCKY,Nonmetropolitan,Letcher,875235570
KENTUCKY,Nonmetropolitan,Lewis,1250548669
KENTUCKY,Nonmetropolitan,Lincoln,862060072
KENTUCKY,Nonmetropolitan,Livingston,810999185
KENTUCKY,Nonmetropolitan,Logan,1430224001
KENTUCKY,Nonmetropolitan,Lyon,553848615
KENTUCKY,Nonmetropolitan,Madison,1132729653
KENTUCKY,Nonmetropolitan,Magoffin,798866699
KENTUCKY,Nonmetropolitan,Marion,888463701
KENTUCKY,Nonmetropolitan,Marshall,780276602
KENTUCKY,Nonmetropolitan,Martin,594708799
KENTUCKY,Nonmetropolitan,Mason,621924068
KENTUCKY,Nonmetropolitan,McCracken,644244453
KENTUCKY,Nonmetropolitan,McCreary,1105416729
KENTUCKY,Nonmetropolitan,Menifee,527283187
KENTUCKY,Nonmetropolitan,Mercer,645065866
KENTUCKY,Nonmetropolitan,Metcalfe,750182263
KENTUCKY,Nonmetropolitan,Montgomery,511132546
KENTUCKY,Nonmetropolitan,Muhlenberg,1210451478
KENTUCKY,Nonmetropolitan,Ohio,1521059913
KENTUCKY,Nonmetropolitan,Owen,909365299
KENTUCKY,Nonmetropolitan,Perry,879807827
KENTUCKY,Nonmetropolitan,Pike,2037621826
KENTUCKY,Nonmetropolitan,Powell,463558543
KENTUCKY,Nonmetropolitan,Pulaski,1705275220
KENTUCKY,Nonmetropolitan,Rockcastle,819853857
KENTUCKY,Nonmetropolitan,Rowan,724769946
KENTUCKY,Nonmetropolitan,Russell,657060491
KENTUCKY,Nonmetropolitan,Simpson,606589170
KENTUCKY,Nonmetropolitan,Taylor,689890901
KENTUCKY,Nonmetropolitan,Todd,969956835
KENTUCKY,Nonmetropolitan,Union,887992799
KENTUCKY,Nonmetropolitan,Washington,769158641
KENTUCKY,Nonmetropolitan,Wayne,1186690636
LOUISIANA,Metropolitan,Ascension,751235898
LOUISIANA,Metropolitan,Bossier,2176379782
LOUISIANA,Metropolitan,Caddo,2276157693
LOUISIANA,Metropolitan,Calcasieu,2756510262
LOUISIANA,Metropolitan,Cameron,3327796107
LOUISIANA,Metropolitan,De Soto,2269875385
LOUISIANA,Metropolitan,East Baton Rouge,1179330896
LOUISIANA,Metropolitan,East Feliciana,1174307241
LOUISIANA,Metropolitan,Grant,1665429795
LOUISIANA,Metropolitan,Jefferson,765751903
LOUISIANA,Metropolitan,Lafayette,696040360
LOUISIANA,Metropolitan,Lafourche,2767030478
LOUISIANA,Metropolitan,Livingston,1678751118
LOUISIANA,Metropolitan,Ouachita,1580920629
LOUISIANA,Metropolitan,Plaquemines,2021066101
LOUISIANA,Metropolitan,Pointe Coupee,1443191041
LOUISIANA,Metropolitan,Rapides,3419675966
LOUISIANA,Metropolitan,St. Bernard3,977751815
LOUISIANA,Metropolitan,St. Charles,719354044
LOUISIANA,Metropolitan,St. Helena,1057772583
LOUISIANA,Metropolitan,St. John the Baptist,555086121
LOUISIANA,Metropolitan,St. Martin,1909381808
LOUISIANA,Metropolitan,St. Tammany,2191719306
LOUISIANA,Metropolitan,Terrebonne,3185236754
LOUISIANA,Metropolitan,West Baton Rouge,498293887
LOUISIANA,Metropolitan,West Feliciana,1044589938
LOUISIANA,Nonmetropolitan,Allen,1973083810
LOUISIANA,Nonmetropolitan,Assumption,877029986
LOUISIANA,Nonmetropolitan,Avoyelles,2154960192
LOUISIANA,Nonmetropolitan,Beauregard,2997555226
LOUISIANA,Nonmetropolitan,Bienville,2101207368
LOUISIANA,Nonmetropolitan,Caldwell,1371231229
LOUISIANA,Nonmetropolitan,Catahoula,1833782906
LOUISIANA,Nonmetropolitan,Claiborne,1955125377
LOUISIANA,Nonmetropolitan,Concordia,1805172278
LOUISIANA,Nonmetropolitan,East Carroll,1089628528
LOUISIANA,Nonmetropolitan,Evangeline,1715558149
LOUISIANA,Nonmetropolitan,Franklin,1617667688
LOUISIANA,Nonmetropolitan,Iberia,1486894802
LOUISIANA,Nonmetropolitan,Jackson,1474195901
LOUISIANA,Nonmetropolitan,Jefferson Davis,1687025357
LOUISIANA,Nonmetropolitan,La Salle,1617925452
LOUISIANA,Nonmetropolitan,Lincoln,1221806125
LOUISIANA,Nonmetropolitan,Madison,1617200411
LOUISIANA,Nonmetropolitan,Morehouse3,2058860091
LOUISIANA,Nonmetropolitan,Natchitoches,3243376636
LOUISIANA,Nonmetropolitan,Red River,1007742988
LOUISIANA,Nonmetropolitan,Richland,1439329200
LOUISIANA,Nonmetropolitan,Sabine,2244636622
LOUISIANA,Nonmetropolitan,St. James,625594223
LOUISIANA,Nonmetropolitan,St. Landry,2392922773
LOUISIANA,Nonmetropolitan,St. Mary,1438949691
LOUISIANA,Nonmetropolitan,Tangipahoa,2049488101
LOUISIANA,Nonmetropolitan,Tensas,1561204508
LOUISIANA,Nonmetropolitan,Vermilion,3038604863
LOUISIANA,Nonmetropolitan,Vernon,3439290588
LOUISIANA,Nonmetropolitan,Washington,1734074152
LOUISIANA,Nonmetropolitan,Webster,1536337101
LOUISIANA,Nonmetropolitan,West Carroll,931478638
LOUISIANA,Nonmetropolitan,Winn,2460711980
MAINE,Metropolitan,Androscoggin,1211956216
MAINE,Metropolitan,Cumberland,2164439627
MAINE,Metropolitan,Penobscot,8798688537
MAINE,Metropolitan,Sagadahoc,657782155
MAINE,Metropolitan,York,2566813705
MAINE,Nonmetropolitan,Aroostook,17278475337
MAINE,Nonmetropolitan,Franklin,4395259492
MAINE,Nonmetropolitan,Hancock,4110632352
MAINE,Nonmetropolitan,Kennebec,2246734964
MAINE,Nonmetropolitan,Knox,945684684
MAINE,Nonmetropolitan,Lincoln,1180688991
MAINE,Nonmetropolitan,Oxford,5379210748
MAINE,Nonmetropolitan,Piscataquis,10259018201
MAINE,Nonmetropolitan,Somerset,10164033097
MAINE,Nonmetropolitan,Waldo,1890615342
MAINE,Nonmetropolitan,Washington,6637392589
MARYLAND,Metropolitan,Allegany,1093457887
MARYLAND,Metropolitan,Allegany County Bureau of Police,
MARYLAND,Metropolitan,Anne Arundel,1074287145
MARYLAND,Metropolitan,Anne Arundel County Police Department,1074287145
MARYLAND,Metropolitan,Baltimore County,1549739465
MARYLAND,Metropolitan,Baltimore County Police Department,209649200
MARYLAND,Metropolitan,Calvert,552162128
MARYLAND,Metropolitan,Carroll,1159345029
MARYLAND,Metropolitan,Cecil,896857465
MARYLAND,Metropolitan,Charles,1185699267
MARYLAND,Metropolitan,Frederick,1710605951
MARYLAND,Metropolitan,Harford,1132134727
MARYLAND,Metropolitan,Howard,649943913
MARYLAND,Metropolitan,Howard County Police Department,649943913
MARYLAND,Metropolitan,Prince George's,1250061702
MARYLAND,Metropolitan,Prince George's County Police Department,1250061702
MARYLAND,Metropolitan,Queen Anne's,962655539
MARYLAND,Metropolitan,Somerset,828145301
MARYLAND,Metropolitan,Washington,1185611711
MARYLAND,Metropolitan,Wicomico,969741260
MARYLAND,Nonmetropolitan,Caroline,827350253
MARYLAND,Nonmetropolitan,Dorchester,1400550674
MARYLAND,Nonmetropolitan,Garrett,1681102438
MARYLAND,Nonmetropolitan,Kent,717516440
MARYLAND,Nonmetropolitan,St. Mary's,928997941
MARYLAND,Nonmetropolitan,Talbot,695563206
MARYLAND,Nonmetropolitan,Worcester,1212861863
MICHIGAN,Metropolitan,Barry,1432508482
MICHIGAN,Metropolitan,Bay,1145397300
MICHIGAN,Metropolitan,Berrien,1470535560
MICHIGAN,Metropolitan,Calhoun,1829198158
MICHIGAN,Metropolitan,Cass,1269367168
MICHIGAN,Metropolitan,Clinton,1467017476
MICHIGAN,Metropolitan,Eaton,1489766542
MICHIGAN,Metropolitan,Genesee,1649727711
MICHIGAN,Metropolitan,Ingham,1440364339
MICHIGAN,Metropolitan,Ionia,1479707916
MICHIGAN,Metropolitan,Jackson,1817861892
MICHIGAN,Metropolitan,Kalamazoo,1455799921
MICHIGAN,Metropolitan,Kent,2196437063
MICHIGAN,Metropolitan,Lapeer,1669484578
MICHIGAN,Metropolitan,Livingston,1463980375
MICHIGAN,Metropolitan,Macomb,1241247601
MICHIGAN,Metropolitan,Monroe,1422800567
MICHIGAN,Metropolitan,Muskegon,1305064357
MICHIGAN,Metropolitan,Newaygo,2172732924
MICHIGAN,Metropolitan,Oakland,2246566547
MICHIGAN,Metropolitan,Ottawa,1459502408
MICHIGAN,Metropolitan,Saginaw,2073196027
MICHIGAN,Metropolitan,St. Clair,1868189426
MICHIGAN,Metropolitan,Van Buren,1574182109
MICHIGAN,Metropolitan,Washtenaw,1828460768
MICHIGAN,Metropolitan,Wayne,1585054265
MICHIGAN,Nonmetropolitan,Alcona,1747349262
MICHIGAN,Nonmetropolitan,Allegan,2137385001
MICHIGAN,Nonmetropolitan,Alpena,1481123844
MICHIGAN,Nonmetropolitan,Antrim,1231999038
MICHIGAN,Nonmetropolitan,Arenac,940624056
MICHIGAN,Nonmetropolitan,Baraga,2326913893
MICHIGAN,Nonmetropolitan,Benzie,828014438
MICHIGAN,Nonmetropolitan,Branch,1311604220
MICHIGAN,Nonmetropolitan,Charlevoix,1078288789
MICHIGAN,Nonmetropolitan,Cheboygan,1852551605
MICHIGAN,Nonmetropolitan,Chippewa,4036515588
MICHIGAN,Nonmetropolitan,Crawford,1441075564
MICHIGAN,Nonmetropolitan,Delta,3033137838
MICHIGAN,Nonmetropolitan,Emmet,1210868924
MICHIGAN,Nonmetropolitan,Gladwin,1299620449
MICHIGAN,Nonmetropolitan,Grand Traverse,1202632771
MICHIGAN,Nonmetropolitan,Gratiot,1472098936
MICHIGAN,Nonmetropolitan,Hillsdale,1549207127
MICHIGAN,Nonmetropolitan,Houghton,2613558380
MICHIGAN,Nonmetropolitan,Huron,2165345386
MICHIGAN,Nonmetropolitan,Iosco,1422175727
MICHIGAN,Nonmetropolitan,Iron,3019919279
MICHIGAN,Nonmetropolitan,Isabella,1483282619
MICHIGAN,Nonmetropolitan,Kalkaska,1449729125
MICHIGAN,Nonmetropolitan,Lenawee,1941541486
MICHIGAN,Nonmetropolitan,Luce,2328593563
MICHIGAN,Nonmetropolitan,Mackinac,2646617352
MICHIGAN,Nonmetropolitan,Manistee,1404616462
MICHIGAN,Nonmetropolitan,Marquette,4685391001
MICHIGAN,Nonmetropolitan,Mecosta,1437746376
MICHIGAN,Nonmetropolitan,Midland,1337113497
MICHIGAN,Nonmetropolitan,Missaukee,1462793644
MICHIGAN,Nonmetropolitan,Montcalm,1826792558
MICHIGAN,Nonmetropolitan,Montmorency,1415881033
MICHIGAN,Nonmetropolitan,Oceana,1393655084
MICHIGAN,Nonmetropolitan,Ogemaw,1459466633
MICHIGAN,Nonmetropolitan,Ontonagon,3395416179
MICHIGAN,Nonmetropolitan,Osceola,1466674351
MICHIGAN,Nonmetropolitan,Oscoda,1465088063
MICHIGAN,Nonmetropolitan,Otsego,1333913825
MICHIGAN,Nonmetropolitan,Presque Isle,1706069997
MICHIGAN,Nonmetropolitan,Roscommon,1346526278
MICHIGAN,Nonmetropolitan,Sanilac,2493045477
MICHIGAN,Nonmetropolitan,Shiawassee,1375178357
MICHIGAN,Nonmetropolitan,St. Joseph,1296536370
MICHIGAN,Nonmetropolitan,Tuscola,2083665459
MICHIGAN,Nonmetropolitan,Wexford,1463148723
MINNESOTA,Metropolitan,Anoka,1092919450
MINNESOTA,Metropolitan,Benton,1057483355
MINNESOTA,Metropolitan,Blue Earth,1936734380
MINNESOTA,Metropolitan,Carlton,2230766990
MINNESOTA,Metropolitan,Chisago,1074597625
MINNESOTA,Metropolitan,Clay,2707051032
MINNESOTA,Metropolitan,Dakota,1456708511
MINNESOTA,Metropolitan,Dodge,1137724828
MINNESOTA,Metropolitan,Hennepin,1434458964
MINNESOTA,Metropolitan,Houston,1429786025
MINNESOTA,Metropolitan,Isanti,1128574114
MINNESOTA,Metropolitan,Nicollet,1161978443
MINNESOTA,Metropolitan,Olmsted,1692581423
MINNESOTA,Metropolitan,Polk,5105054568
MINNESOTA,Metropolitan,Ramsey,394246995
MINNESOTA,Metropolitan,Scott,922683745
MINNESOTA,Metropolitan,Sherburne,1121230376
MINNESOTA,Metropolitan,Stearns,3477861781
MINNESOTA,Metropolitan,St. Louis,16181664972
MINNESOTA,Metropolitan,Washington,995612473
MINNESOTA,Metropolitan,Wright,1712292171
MINNESOTA,Nonmetropolitan,Aitkin,4718433597
MINNESOTA,Nonmetropolitan,Becker,3406054658
MINNESOTA,Nonmetropolitan,Beltrami,6487155243
MINNESOTA,Nonmetropolitan,Big Stone,1292859684
MINNESOTA,Nonmetropolitan,Brown,1582706895
MINNESOTA,Nonmetropolitan,Cass,5235592037
MINNESOTA,Nonmetropolitan,Chippewa,1505064472
MINNESOTA,Nonmetropolitan,Clearwater,2586701770
MINNESOTA,Nonmetropolitan,Cook,3761649142
MINNESOTA,Nonmetropolitan,Cottonwood,1657524495
MINNESOTA,Nonmetropolitan,Crow Wing,2585751023
MINNESOTA,Nonmetropolitan,Douglas,1649183865
MINNESOTA,Nonmetropolitan,Faribault,1845309110
MINNESOTA,Nonmetropolitan,Fillmore,2230746819
MINNESOTA,Nonmetropolitan,Freeborn,1831823843
